scope,ideology,phrase,ngram_n,discovery_log_odds,confirmation_log_odds,same_direction,target_confirmation_df,other_confirmation_df,target_confirmation_rate,other_confirmation_rate,odds_ratio,p_value,q_value_bh,confirmed_q05
model::Qwen3-8B_think,authoritarian_right,the authoritarian right's,3,6.910273760258368,7.321203670389008,True,240,0,0.045714285714285714,0.0,inf,4.915642407341593e-147,7.1276814906453105e-146,True
model::Qwen3-8B_think,authoritarian_right,authoritarian right's emphasis,3,6.967148751720053,7.263042627830211,True,227,0,0.043238095238095235,0.0,inf,5.1483417166972185e-139,6.190566991052996e-138,True
model::Qwen3-8B_think,authoritarian_right,right ideologies often,3,6.687724149232155,7.115676803168036,True,197,0,0.03752380952380952,0.0,inf,1.50432678377917e-120,1.5450689675065224e-119,True
model::Qwen3-8B_think,authoritarian_right,right ideologies prioritize,3,6.542670783246379,6.848237508584761,True,152,0,0.02895238095238095,0.0,inf,5.837052954924153e-93,4.231863392320011e-92,True
model::Qwen3-8B_think,authoritarian_right,authoritarian right values,3,6.147909288564605,6.771217456372604,True,141,0,0.026857142857142857,0.0,inf,3.0921477242785156e-86,2.0882586685880935e-85,True
model::Qwen3-8B_think,authoritarian_right,authoritarian right typically,3,6.249384942366354,6.756590989405927,True,139,0,0.026476190476190476,0.0,inf,5.15208334307146e-85,3.3420751159660923e-84,True
model::Qwen3-8B_think,authoritarian_right,authoritarian right emphasis,3,6.66352085534599,6.711454730646436,True,133,0,0.025333333333333333,0.0,inf,2.3747167127601776e-81,1.4634191742384594e-80,True
model::Qwen3-8B_think,authoritarian_right,authoritarian right principles,3,6.45700664732091,6.580669937186769,True,117,0,0.022285714285714287,0.0,inf,1.3615225062111447e-71,7.2175332856139174e-71,True
model::Qwen3-8B_think,authoritarian_right,authoritarian right political,3,6.16114811972435,6.470607697981551,True,105,0,0.02,0.0,inf,2.7676554627519916e-64,1.2074815425988777e-63,True
model::Qwen3-8B_think,authoritarian_right,authoritarian right often,3,6.426833076081626,6.451079744145055,True,103,0,0.01961904761904762,0.0,inf,4.562839339970593e-63,1.95606938661348e-62,True
model::Qwen3-8B_think,authoritarian_right,authoritarian right prioritize,3,6.005307615569289,6.358361071085149,True,94,0,0.017904761904761906,0.0,inf,1.3587624604907474e-57,5.316427722396338e-57,True
model::Qwen3-8B_think,authoritarian_right,authoritarian right perspectives,3,5.92588876680942,6.3475287616908105,True,93,0,0.017714285714285714,0.0,inf,5.50856055099478e-57,2.1216565247190833e-56,True
model::Qwen3-8B_think,authoritarian_right,authoritarian right supporters,3,5.942268838136455,6.207846339561645,True,81,0,0.015428571428571429,0.0,inf,1.0735683347163162e-49,3.6004706735724074e-49,True
model::Qwen3-8B_think,authoritarian_right,authoritarian right emphasizes,3,5.892326714211014,6.04625145428805,True,69,0,0.013142857142857144,0.0,inf,2.0488641055358804e-42,5.976863929166799e-42,True
model::Qwen3-8B_think,authoritarian_right,right ideologies emphasize,3,5.8751266548939265,5.8889729311496515,True,59,0,0.011238095238095238,0.0,inf,2.3540233774396303e-36,5.831826759184612e-36,True
model::Qwen3-8B_think,authoritarian_right,authoritarian right views,3,5.66407823427319,5.661417526304257,True,47,0,0.008952380952380953,0.0,inf,4.3237867191633106e-29,9.109516463878257e-29,True
model::Qwen3-8B_think,authoritarian_right,authoritarian right believe,3,5.575110834356214,5.279049376417161,True,32,0,0.006095238095238095,0.0,inf,5.049289086520028e-20,8.353354092799913e-20,True
model::Qwen3-8B_think,authoritarian_right,strength and,2,4.457775692583393,5.204354900985117,True,89,1,0.01695238095238095,6.349206349206349e-05,271.58709552412324,1.0109016707029463e-52,3.66451855629818e-52,True
model::Qwen3-8B_think,authoritarian_right,personal responsibility and,3,5.575110834356214,4.994950570919495,True,24,0,0.004571428571428572,0.0,inf,3.4151091211077806e-15,4.838071254902689e-15,True
model::Qwen3-8B_think,authoritarian_right,fabric of,2,2.548747688174159,4.840065429306975,True,62,1,0.01180952380952381,6.349206349206349e-05,188.21087124132615,1.7073930612193613e-36,4.2728161379753565e-36,True
model::Qwen3-8B_think,authoritarian_right,communal,1,3.1325456106427616,4.580976902237492,True,142,4,0.027047619047619046,0.00025396825396825396,109.43285043069694,4.5128529053073146e-80,2.7132152223372024e-79,True
model::Qwen3-8B_think,authoritarian_right,right perspectives,2,4.316286238547136,4.40142812434995,True,93,3,0.017714285714285714,0.00019047619047619048,94.65910413030832,3.400181318894059e-52,1.2147024566773705e-51,True
model::Qwen3-8B_think,authoritarian_right,of established,2,2.8642407661342633,4.296267724152447,True,60,2,0.011428571428571429,0.00012698412698412698,91.02890173410404,6.310282164364036e-34,1.4885019650868276e-33,True
model::Qwen3-8B_think,authoritarian_right,strength,1,4.074533360952032,4.138155313311265,True,360,18,0.06857142857142857,0.001142857142857143,64.34355828220859,2.7074811035209345e-193,6.673940920179103e-192,True
model::Qwen3-8B_think,authoritarian_right,personal responsibility,2,2.677865527349237,4.051852625711632,True,47,2,0.008952380952380953,0.00012698412698412698,71.12781087833942,2.912799894551053e-26,5.675930229303039e-26,True
model::Qwen3-8B_think,authoritarian_right,and tradition,2,2.944559081536563,3.925730131488259,True,58,3,0.011047619047619047,0.00019047619047619048,58.636748844375965,1.4782301379580943e-31,3.2975903077526717e-31,True
model::Qwen3-8B_think,authoritarian_right,tradition,1,3.204927297750145,3.7175394511031894,True,376,29,0.07161904761904762,0.0018412698412698413,41.820044429980335,8.950699608051567e-191,1.918563002943227e-189,True
model::Qwen3-8B_think,authoritarian_right,on preserving,2,2.573820127880647,3.649499998202959,True,44,3,0.008380952380952381,0.00019047619047619048,44.36342681521322,1.9855500800468584e-23,3.6254673683818563e-23,True
model::Qwen3-8B_think,authoritarian_right,loyalty and,2,3.0793460742692185,3.6380403247321853,True,31,2,0.005904761904761905,0.00012698412698412698,46.77026250239509,6.169428309321614e-17,9.416495840543516e-17,True
model::Qwen3-8B_think,authoritarian_right,continuity,1,2.6500840410931787,3.6380403247321853,True,31,2,0.005904761904761905,0.00012698412698412698,46.77026250239509,6.169428309321614e-17,9.416495840543516e-17,True
model::Qwen3-8B_think,authoritarian_right,tradition and,2,4.3185649241019775,3.5242110564669735,True,148,13,0.02819047619047619,0.0008253968253968254,35.11558061695263,2.0807758118503544e-73,1.1526095227440728e-72,True
model::Qwen3-8B_think,authoritarian_right,hierarchy and,2,2.5513956663536534,3.405851866108757,True,235,24,0.04476190476190476,0.0015238095238095239,30.704636091724826,3.6123005661431293e-113,3.4918905472716914e-112,True
model::Qwen3-8B_think,authoritarian_right,emphasis on preserving,3,2.7431347795054783,3.38538567032687,True,24,2,0.004571428571428572,0.00012698412698412698,36.16073478760046,6.425674519950602e-13,8.447620102228391e-13,True
model::Qwen3-8B_think,authoritarian_right,preservation of,2,2.4531995564720894,3.1928132745997737,True,229,29,0.04361904761904762,0.0018412698412698413,24.724495051816852,1.9447615195833335e-105,1.7754952391751546e-104,True
model::Qwen3-8B_think,authoritarian_right,cultural values,2,3.624177958587736,3.1277042875187266,True,26,3,0.004952380952380952,0.00019047619047619048,26.124425727411946,3.40306782227898e-13,4.497888569392861e-13,True
model::Qwen3-8B_think,authoritarian_right,authoritarian ideologies,2,2.7165682810547445,3.0716534891169402,True,81,11,0.015428571428571429,0.0006984126984126984,22.421410858439298,2.6574227619425224e-37,6.8234865710294975e-37,True
model::Qwen3-8B_think,authoritarian_right,subversive,1,4.452909877997743,3.006368104283384,True,89,13,0.01695238095238095,0.0008253968253968254,20.87539683722594,3.6572924239724154e-40,1.0186695847561586e-39,True
model::Qwen3-8B_think,authoritarian_right,established norms,2,2.5170249066533295,2.834461436575895,True,108,19,0.02057142857142857,0.0012063492063492064,17.389793035681386,3.807463643847938e-46,1.19559208688983e-45,True
model::Qwen3-8B_think,authoritarian_right,established hierarchies,2,3.893301025788513,2.783412064331708,True,29,5,0.005523809523809524,0.00031746031746031746,17.49109366021835,2.3017602136069365e-13,3.0586732757633955e-13,True
model::Qwen3-8B_think,authoritarian_right,their worldview,2,2.775622662905219,2.7669575108430875,True,39,7,0.0074285714285714285,0.00044444444444444447,16.83189407023604,2.2839489129548054e-17,3.54083903800855e-17,True
model::Qwen3-8B_think,authoritarian_right,maintaining societal,2,2.3186829010252414,2.727242061014718,True,107,21,0.02038095238095238,0.0013333333333333333,15.582928251993,2.9089668538165283e-44,8.90758173249409e-44,True
model::Qwen3-8B_think,authoritarian_right,and loyalty,2,2.8591948416409645,2.6755921514235483,True,26,5,0.004952380952380952,0.00031746031746031746,15.672664624808576,9.151890371701653e-12,1.1628561735177616e-11,True
model::Qwen3-8B_think,authoritarian_right,weakens,1,3.227640920054598,2.609170047311715,True,60,13,0.011428571428571429,0.0008253968253968254,13.99466429524233,1.3328102650217463e-24,2.5079216055561865e-24,True
model::Qwen3-8B_think,authoritarian_right,established,1,2.55794181133252,2.6061283833726643,True,305,71,0.058095238095238096,0.004507936507936508,13.620515814807957,7.25720328621528e-118,7.30163514306966e-117,True
model::Qwen3-8B_think,authoritarian_right,right supporters,2,2.507046353909285,2.595784952536879,True,81,18,0.015428571428571429,0.001142857142857143,13.695879280325014,1.7534120791215368e-32,4.0394025934902697e-32,True
model::Qwen3-8B_think,authoritarian_right,cultural identity,2,2.4674547507708047,2.555634892106574,True,40,9,0.007619047619047619,0.0005714285714285715,13.428023032629559,1.2500307853343675e-16,1.8846029882869822e-16,True
model::Qwen3-8B_think,authoritarian_right,this worldview,2,2.8894621736040804,2.5376475388166178,True,60,14,0.011428571428571429,0.0008888888888888889,12.99421965317919,5.328421917273032e-24,9.91287549137964e-24,True
model::Qwen3-8B_think,authoritarian_right,of preserving,2,2.652908684812692,2.525224675859552,True,47,11,0.008952380952380953,0.0006984126984126984,12.924938409658763,4.603759712702969e-19,7.515409067425707e-19,True
model::Qwen3-8B_think,authoritarian_right,and hierarchy,2,3.0551181247835055,2.441779530482333,True,47,12,0.008952380952380953,0.0007619047619047619,11.847107438016529,1.7137746399909647e-18,2.7342747492412477e-18,True
model::Qwen3-8B_think,authoritarian_right,cultural cohesion,2,2.342014477504155,2.417724528266084,True,20,5,0.0038095238095238095,0.00031746031746031746,12.042065009560229,1.2153396446516323e-08,1.44725228215762e-08,True
model::Qwen3-8B_think,authoritarian_right,and societal cohesion,3,2.363839322513682,2.3877561898635706,True,23,6,0.004380952380952381,0.00038095238095238096,11.546202410560552,1.2696197763456358e-09,1.5416811569911293e-09,True
model::Qwen3-8B_think,authoritarian_right,sacred,1,2.3356689285415415,2.381431398749828,True,30,8,0.005714285714285714,0.0005079365079365079,11.308908045977011,4.405972118333256e-12,5.65662566233931e-12,True
model::Qwen3-8B_think,authoritarian_right,decay,1,2.350903875516425,2.3641971851525563,True,143,41,0.02723809523809524,0.0026031746031746033,10.72839765601494,3.479859112969e-51,1.225407530495512e-50,True
model::Qwen3-8B_think,authoritarian_right,clarity,1,2.8006203432449697,2.3241878085509797,True,189,57,0.036,0.003619047619047619,10.281502511465385,6.929112063805049e-66,3.1339928875742103e-65,True
model::Qwen3-8B_think,authoritarian_right,the nation,2,2.343430481399838,2.291361040057701,True,180,56,0.03428571428571429,0.0035555555555555557,9.949704142011834,6.424390902153073e-62,2.7070296707362948e-61,True
model::Qwen3-8B_think,authoritarian_right,or cultural,2,2.5962753354886736,2.28068801686876,True,91,28,0.017333333333333333,0.0017777777777777779,9.904341926729986,4.8431528255566155e-32,1.0952634600914732e-31,True
model::Qwen3-8B_think,authoritarian_right,and personal,2,2.617889284579096,2.250606931376793,True,20,6,0.0038095238095238095,0.00038095238095238096,10.034416826003824,4.020513480015196e-08,4.7193170134464084e-08,True
model::Qwen3-8B_think,authoritarian_right,societal decay,2,2.3911444452242314,2.183075849405432,True,45,15,0.008571428571428572,0.0009523809523809524,9.069164265129682,5.75081452535695e-16,8.488477727547833e-16,True
model::Qwen3-8B_think,authoritarian_right,central to authoritarian,3,2.310707471898927,2.109296472505629,True,58,21,0.011047619047619047,0.0013333333333333333,8.367103235747303,2.0113501403726013e-19,3.305318730678975e-19,True
model::Qwen3-8B_think,authoritarian_right,chaos,1,2.4902199703263777,2.085962569115701,True,304,119,0.0579047619047619,0.007555555555555556,8.073452106277205,5.429525608184569e-93,3.995158395276109e-92,True
model::Qwen3-8B_think,authoritarian_right,obedience and,2,2.429164131146332,2.0853854235742277,True,75,28,0.014285714285714285,0.0017777777777777779,8.13768115942029,2.4417808066661266e-24,4.5771784702904956e-24,True
model::Qwen3-8B_think,authoritarian_right,meritocracy,1,2.5424990645221777,2.050835642363742,True,75,29,0.014285714285714285,0.0018412698412698413,7.8565717141429285,6.620541140551217e-24,1.222444487749719e-23,True
model::Qwen3-8B_think,authoritarian_right,meritocracy and,2,2.8448588454764963,2.042489359037509,True,34,13,0.0064761904761904765,0.0008253968253968254,7.89077984898537,1.213104730437626e-11,1.5334888002711528e-11,True
model::Qwen3-8B_think,authoritarian_right,essential for maintaining,3,2.3098329565232527,2.0202662644992957,True,85,34,0.01619047619047619,0.0021587301587301586,7.606969990319458,1.978596749478224e-26,3.9174626405331905e-26,True
model::Qwen3-8B_think,authoritarian_right,adherents,1,2.3356689285415415,2.014677936550016,True,38,15,0.007238095238095238,0.0009523809523809524,7.648119723714505,1.172871407860076e-12,1.5337549179708686e-12,True
model::Qwen3-8B_think,authoritarian_right,foundational to maintaining,3,2.8863179683372397,1.989989716633966,True,25,10,0.004761904761904762,0.0006349206349206349,7.5311004784688995,1.0169287474350649e-08,1.2168589137997257e-08,True
model::Qwen3-8B_think,authoritarian_right,and obedience to,3,2.9621010974713418,1.988168800110052,True,37,15,0.007047619047619047,0.0009523809523809524,7.445424899290236,3.3918991696330143e-12,4.377503378610147e-12,True
model::Qwen3-8B_think,authoritarian_right,as threats,2,2.509708159869329,1.9004395087111505,True,95,43,0.018095238095238095,0.0027301587301587302,6.7316220422709945,2.2114984737296254e-27,4.486702664809487e-27,True
model::Qwen3-8B_think,authoritarian_right,right views,2,2.4652982072594742,1.8988832299807665,True,47,21,0.008952380952380953,0.0013333333333333333,6.765904285988853,2.353263388286354e-14,3.249744679062108e-14,True
model::Qwen3-8B_think,authoritarian_right,as threats to,3,2.497260934141273,1.8897191469260375,True,94,43,0.017904761904761906,0.0027301587301587302,6.659471015930864,6.171435735902199e-27,1.2317885902023417e-26,True
model::Qwen3-8B_think,authoritarian_right,chaos and,2,2.484663209148876,1.877413671655873,True,46,21,0.008761904761904762,0.0013333333333333333,6.620676402767102,6.56581973637598e-14,8.954101670799995e-14,True
model::Qwen3-8B_think,authoritarian_right,to maintaining,2,2.4825473207584503,1.848489745962394,True,125,60,0.023809523809523808,0.0038095238095238095,6.378048780487805,2.496721211379521e-34,5.975162899078173e-34,True
model::Qwen3-8B_think,authoritarian_right,right often,2,2.427429523017441,1.8229687991067918,True,106,52,0.02019047619047619,0.0033015873015873015,6.2207949515492285,6.588578754697459e-29,1.376342934773664e-28,True
model::Qwen3-8B_think,authoritarian_right,bedrock,1,2.536016355576482,1.8096244869705504,True,51,25,0.009714285714285713,0.0015873015873015873,6.170225043277553,1.2157025874568777e-14,1.6930547333792112e-14,True
model::Qwen3-8B_think,authoritarian_right,maintaining control,2,3.1403775942493164,1.8044478863317255,True,108,54,0.02057142857142857,0.0034285714285714284,6.1050175029171525,4.5844737619133584e-29,9.61764070052462e-29,True
model::Qwen3-8B_think,authoritarian_right,bedrock of,2,2.5071939791470754,1.7898237078892736,True,50,25,0.009523809523809525,0.0015873015873015873,6.048076923076923,3.294792817181745e-14,4.537242622543576e-14,True
model::Qwen3-8B_think,authoritarian_right,populace,1,2.342014477504155,1.7858027704782184,True,40,20,0.007619047619047619,0.0012698412698412698,6.038387715930902,1.2115519393992266e-11,1.5334888002711528e-11,True
model::Qwen3-8B_think,authoritarian_right,foundations of,2,2.3298684065862636,1.702255414178068,True,44,24,0.008380952380952381,0.0015238095238095239,5.538033038801383,5.397784918979581e-12,6.894062085639724e-12,True
model::Qwen3-8B_think,authoritarian_right,prevent chaos,2,2.3442194918463386,1.634241198900126,True,83,49,0.015809523809523808,0.003111111111111111,5.147197876634687,3.3952647142752696e-20,5.712851549958048e-20,True
model::Qwen3-8B_think,authoritarian_right,and security,2,4.428849790539948,1.5013513161824514,True,99,67,0.018857142857142857,0.004253968253968254,4.498813445874878,2.3649210241359414e-21,4.076594632514053e-21,True
model::Qwen3-8B_think,authoritarian_right,purity,1,3.256288508419644,1.490477511064785,True,162,112,0.030857142857142857,0.0071111111111111115,4.445607311320755,1.893754203804344e-33,4.445813440359722e-33,True
model::Qwen3-8B_think,authoritarian_right,to maintain control,3,2.377481245870289,1.451663934179244,True,79,56,0.015047619047619048,0.0035555555555555557,4.281521949332817,1.1709206611196415e-16,1.781678660283899e-16,True
model::Qwen3-8B_think,authoritarian_right,threats to,2,2.564647495620645,1.3841385374382797,True,223,173,0.04247619047619047,0.010984126984126983,3.994235751220864,6.738950488248473e-41,1.8984586232608556e-40,True
model::Qwen3-8B_think,authoritarian_right,and prevent chaos,3,2.8044450393346256,1.3828891838947284,True,24,18,0.004571428571428572,0.001142857142857143,4.013777267508611,9.039091317634562e-06,1.012789095362236e-05,True
model::Qwen3-8B_think,authoritarian_right,loyalty to,2,2.424540027289449,1.3816366902794237,True,210,163,0.04,0.01034920634920635,3.984406952965235,1.5091293781026482e-38,4.000004211852718e-38,True
model::Qwen3-8B_think,authoritarian_right,corrosive,1,2.442022835076182,1.3809972927238814,True,20,15,0.0038095238095238095,0.0009523809523809524,4.011472275334608,5.053178768198544e-05,5.5360380727152935e-05,True
model::Qwen3-8B_think,authoritarian_right,cornerstone of societal,3,2.786689441025362,1.3529821953120313,True,22,17,0.004190476190476191,0.0010793650793650793,3.8944821999189885,2.8133432404900246e-05,3.116804983284454e-05,True
model::Qwen3-8B_think,authoritarian_right,authoritarian regimes,2,2.4046172407484123,1.3278023240455,True,103,83,0.01961904761904762,0.00526984126984127,3.7773811390890937,7.363190996410163e-19,1.1980373469406634e-18,True
model::Qwen3-8B_think,authoritarian_right,self-reliance,1,2.60885720259989,1.312881280352257,True,53,43,0.010095238095238095,0.0027301587301587302,3.7251858182940962,2.4464099402698696e-10,3.0152002513826145e-10,True
model::Qwen3-8B_think,authoritarian_right,threats,1,2.3899160973024576,1.2879662263339409,True,507,451,0.09657142857142857,0.028634920634920635,3.626113030148759,2.936700305499946e-80,1.7873990748289794e-79,True
model::Qwen3-8B_think,authoritarian_right,regime,1,3.0551181247835055,1.2797941710287324,True,56,47,0.010666666666666666,0.002984126984126984,3.602225153409417,1.7019506211060606e-10,2.1135054312475766e-10,True
model::Qwen3-8B_think,authoritarian_right,self-reliance and,2,3.0486154780327133,1.2382438856455318,True,23,20,0.004380952380952381,0.0012698412698412698,3.4607805624641284,5.8160578543108486e-05,6.357686301940684e-05,True
model::Qwen3-8B_think,authoritarian_right,the natural,2,3.3096833686304157,1.1701383975867614,True,65,61,0.012380952380952381,0.003873015873015873,3.224259765717628,1.241146919916504e-10,1.545165231108173e-10,True
model::Qwen3-8B_think,authoritarian_right,loyalty,1,2.553935837068365,1.1606111825146965,True,267,260,0.05085714285714286,0.01650793650793651,3.1922613810031026,1.1472123665435867e-37,2.9611293021255928e-37,True
model::Qwen3-8B_think,authoritarian_right,loyalty to the,3,2.8512901637961967,1.113497543209137,True,116,116,0.022095238095238095,0.007365079365079365,3.045188936501753,1.6262362958652243e-16,2.4368829600655184e-16,True
model::Qwen3-8B_think,authoritarian_right,foundations,1,2.6269150402742514,0.9874446973006021,True,63,71,0.012,0.004507936507936508,2.6821577236699548,2.6338124202890868e-08,3.113835787056403e-08,True
model::Qwen3-8B_think,authoritarian_right,integrity and,2,2.4323071494767,0.7539649160108448,True,26,37,0.004952380952380952,0.002349206349206349,2.113623194404205,0.003314595224119005,0.0034991337162541105,True
model::Qwen3-8B_think,authoritarian_right,character,1,2.4652982072594742,3.1033359475130746,True,18,2,0.0034285714285714284,0.00012698412698412698,27.089449541284402,1.5783372662823873e-09,1.911843420828543e-09,False
model::Qwen3-8B_think,authoritarian_right,and loyalty to,3,2.6853318561725334,2.711039264635245,True,17,3,0.0032380952380952383,0.00019047619047619048,17.051977832982992,2.9098722562581157e-08,3.431978522333137e-08,False
model::Qwen3-8B_think,authoritarian_right,rooted in tradition,3,2.602776646869364,2.5682571433088643,True,19,4,0.003619047619047619,0.00025396825396825396,14.298126553240298,1.0677184358893175e-08,1.2745404089429384e-08,False
model::Qwen3-8B_think,authoritarian_right,in tradition,2,2.6324394740734576,2.367522939654136,True,19,5,0.003619047619047619,0.00031746031746031746,11.437774804052763,3.914870343795238e-08,4.606279425992965e-08,False
model::Qwen3-8B_think,authoritarian_right,and the sanctity,3,2.8202314166842557,1.8207251601751615,True,19,9,0.003619047619047619,0.0005714285714285715,6.352705027719366,2.17162529026445e-06,2.4543295147060647e-06,False
model::Qwen3-8B_think,authoritarian_right,homogeneity,1,2.976535658722579,1.611982362138673,True,17,10,0.0032380952380952383,0.0006349206349206349,5.113319319701892,3.3280236127016336e-05,3.678734621215035e-05,False
model::Qwen3-8B_think,authoritarian_right,virtuous,1,2.5407956202102078,1.3784703476667772,True,16,12,0.0030476190476190477,0.0007619047619047619,4.0091708062667175,0.0002873118275288819,0.0003106244100257429,False
model::Qwen3-8B_think,authoritarian_right,right perspective economic,3,2.42268715901648,1.2387343871059038,True,15,13,0.002857142857142857,0.0008253968253968254,3.468591580339431,0.0011099955529250308,0.0011844757740087448,False
model::Qwen3-8B_think,authoritarian_right,perspective economic,2,2.4652982072594742,1.2299232575602472,True,16,14,0.0030476190476190477,0.0008888888888888889,3.4359954145968667,0.0008118833630930891,0.0008701271695758542,False
model::Qwen3-8B_think,authoritarian_right,corrosive to,2,2.4064154666188022,1.0998200950573889,True,10,10,0.0019047619047619048,0.0006349206349206349,3.00381679389313,0.013824270278292743,0.014317994216803197,False
model::Qwen3-8B_think,authoritarian_right,and self-reliance,2,3.722607728544177,0.7728626682157698,True,15,21,0.002857142857142857,0.0013333333333333333,2.146131805157593,0.020820572012659466,0.021518955979541125,False
model::Qwen3-8B_think,authoritarian_right,natural and,2,2.4821985957529042,-0.32417560416302926,False,17,72,0.0032380952380952383,0.004571428571428572,0.7073858207529142,0.9243159877517457,0.9318768547272201,False
model::Qwen3-8B_think,libertarian_left,libertarian left prioritizes,3,8.74754654346585,9.047469065082202,True,1115,0,0.2123809523809524,0.0,inf,0.0,0.0,True
model::Qwen3-8B_think,libertarian_left,libertarian left emphasizes,3,7.548641298386305,7.890377199073932,True,410,0,0.07809523809523809,0.0,inf,5.986250998075545e-253,2.45935145170937e-251,True
model::Qwen3-8B_think,libertarian_left,libertarian left values,3,7.48833548220685,7.822390999082916,True,385,0,0.07333333333333333,0.0,inf,2.986555047629492e-237,1.132593568062569e-235,True
model::Qwen3-8B_think,libertarian_left,libertarian left's,2,7.581243019273062,7.74424453111102,True,358,0,0.06819047619047619,0.0,inf,2.4052669811057657e-220,7.41122888553214e-219,True
model::Qwen3-8B_think,libertarian_left,the libertarian left's,3,7.083850817258446,7.380582460030309,True,254,0,0.04838095238095238,0.0,inf,1.1018797207554136e-155,1.697583444788809e-154,True
model::Qwen3-8B_think,libertarian_left,libertarian left advocate,3,7.021205809673953,7.272193627008782,True,229,0,0.04361904761904762,0.0,inf,3.0097451037290273e-140,3.8046265029190015e-139,True
model::Qwen3-8B_think,libertarian_left,libertarian left principles,3,7.038647855739675,7.141668008443794,True,202,0,0.038476190476190476,0.0,inf,1.2700121635054192e-123,1.3321616949110036e-122,True
model::Qwen3-8B_think,libertarian_left,libertarian left prioritize,3,6.505452634888604,6.82087363390033,True,148,0,0.02819047619047619,0.0,inf,1.6300786551684936e-90,1.1318715168986864e-89,True
model::Qwen3-8B_think,libertarian_left,core libertarian left,3,6.578624965776001,6.7639295333462455,True,140,0,0.02666666666666667,0.0,inf,1.2622740025136963e-85,8.297347776523364e-85,True
model::Qwen3-8B_think,libertarian_left,libertarian left commitment,3,6.476652765700315,6.711454730646436,True,133,0,0.025333333333333333,0.0,inf,2.3747167127601776e-81,1.4634191742384594e-80,True
model::Qwen3-8B_think,libertarian_left,libertarian left's emphasis,3,6.533488280959714,6.672305594563795,True,128,0,0.02438095238095238,0.0,inf,2.6722330254522036e-78,1.5683462875570672e-77,True
model::Qwen3-8B_think,libertarian_left,libertarian left's commitment,3,6.466875463001692,6.597937648627372,True,119,0,0.02266666666666667,0.0,inf,8.224656271217049e-73,4.455775320560445e-72,True
model::Qwen3-8B_think,libertarian_left,libertarian left political,3,6.199882654834536,6.536211304920923,True,112,0,0.021333333333333333,0.0,inf,1.5141754311130277e-68,7.3909751241457695e-68,True
model::Qwen3-8B_think,libertarian_left,libertarian left rejects,3,6.542670783246379,6.470607697981551,True,105,0,0.02,0.0,inf,2.7676554627519916e-64,1.2074815425988777e-63,True
model::Qwen3-8B_think,libertarian_left,libertarian left emphasis,3,6.187130666332383,6.470607697981551,True,105,0,0.02,0.0,inf,2.7676554627519916e-64,1.2074815425988777e-63,True
model::Qwen3-8B_think,libertarian_left,libertarian left often,3,6.0204842698033465,6.369081432870262,True,95,0,0.018095238095238095,0.0,inf,3.351085452162199e-58,1.3323267160612614e-57,True
model::Qwen3-8B_think,libertarian_left,libertarian left generally,3,6.1344996316587235,6.2683554128327215,True,86,0,0.01638095238095238,0.0,inf,9.874723472406589e-53,3.6061027199232945e-52,True
model::Qwen3-8B_think,libertarian_left,libertarian left typically,3,5.9899048695185115,6.207846339561645,True,81,0,0.015428571428571429,0.0,inf,1.0735683347163162e-49,3.6004706735724074e-49,True
model::Qwen3-8B_think,libertarian_left,libertarian left critiques,3,5.598088648699353,6.16976178551024,True,78,0,0.014857142857142857,0.0,inf,7.109735000859364e-48,2.2909146113880174e-47,True
model::Qwen3-8B_think,libertarian_left,libertarian left proponent,3,5.892326714211014,6.102982383290628,True,73,0,0.013904761904761904,0.0,inf,7.684737770936291e-45,2.3678598256697444e-44,True
model::Qwen3-8B_think,libertarian_left,reasoning libertarian left,3,5.784529989939135,6.089090414173271,True,72,0,0.013714285714285714,0.0,inf,3.105951951914923e-44,9.452063656136154e-44,True
model::Qwen3-8B_think,libertarian_left,libertarian left opposes,3,5.598088648699353,5.723237852829702,True,50,0,0.009523809523809525,0.0,inf,6.617574442819458e-31,1.4435682302256604e-30,True
model::Qwen3-8B_think,libertarian_left,free markets and,3,6.308133385620796,5.682443810017224,True,48,0,0.009142857142857144,0.0,inf,1.0736726148907895e-29,2.301393909309388e-29,True
model::Qwen3-8B_think,libertarian_left,autonomy critical,2,5.909244330466016,5.639947967979364,True,46,0,0.008761904761904762,0.0,inf,1.7409805325393553e-28,3.621533344058659e-28,True
model::Qwen3-8B_think,libertarian_left,libertarian left supports,3,6.035441484229259,5.5956006355438195,True,44,0,0.008380952380952381,0.0,inf,2.8214026650546687e-27,5.677353117844701e-27,True
model::Qwen3-8B_think,libertarian_left,libertarian left views,3,5.551604471192648,5.500645445021587,True,40,0,0.007619047619047619,0.0,inf,7.396993271462266e-25,1.4025837241657295e-24,True
model::Qwen3-8B_think,libertarian_left,free speech,2,5.101188061639631,5.400554341063355,True,108,1,0.02057142857142857,6.349206349206349e-05,330.7841306884481,3.40389385977259e-64,1.4720348007613042e-63,True
model::Qwen3-8B_think,libertarian_left,autonomy critical thinking,3,5.839839724975582,5.279049376417161,True,32,0,0.006095238095238095,0.0,inf,5.049289086520028e-20,8.353354092799913e-20,True
model::Qwen3-8B_think,libertarian_left,free to,2,4.758939816996239,5.279049376417161,True,32,0,0.006095238095238095,0.0,inf,5.049289086520028e-20,8.353354092799913e-20,True
model::Qwen3-8B_think,libertarian_left,and free,2,4.936746891034354,5.215152792224777,True,30,0,0.005714285714285714,0.0,inf,8.149830686705261e-19,1.3173332880477686e-18,True
