model_alias,ideology,target,n,prevalence,positive_rate,mean_p_hate,mean_p_hate_gold,mean_p_hate_nonhate,tp,tn,fp,fn,accuracy,precision,recall,f1
Qwen3-4B,libertarian_left,lgbtq+ people,39960,0.5,0.11591591591591592,0.21470808622476695,0.26079595621164375,0.1686202162378901,3353,18701,1279,16627,0.5519019019019019,0.7238773747841105,0.16781781781781782,0.27246871444823667
Qwen3-4B,libertarian_left,latinx people,39960,0.5,0.04627127127127127,0.12454852836972868,0.14487829143377218,0.1042187653056852,1264,19395,585,18716,0.516991991991992,0.6836127636560303,0.06326326326326326,0.1158092445828943
Qwen3-4B,libertarian_left,white people,39960,0.5,0.0771021021021021,0.17267908365638168,0.18364270844378391,0.16171545886897945,1808,18707,1273,18172,0.5133883883883884,0.5868224602401818,0.09049049049049049,0.15680152638654005
Qwen3-4B,libertarian_left,black people,39960,0.5,0.06303803803803804,0.15589171075546468,0.16206524634027147,0.14971817517065786,1423,18884,1096,18557,0.5081831831831832,0.5649067090115125,0.07122122122122122,0.12649451086714966
Qwen3-4B,libertarian_left,muslims,39960,0.5,0.030955955955955957,0.1324546584302002,0.13980057219246605,0.12510874466793434,771,19514,466,19209,0.5076326326326326,0.6232821341956346,0.03858858858858859,0.07267756987321487
Qwen3-4B,centrism,asian people,39960,0.5,0.048848848848848846,0.09942233413010389,0.11661660223528071,0.08222806602492705,1318,19346,634,18662,0.5171171171171172,0.6752049180327869,0.06596596596596596,0.12018967718402335
Qwen3-4B,centrism,women,39960,0.5,0.057257257257257256,0.10884356027239704,0.12420826604826612,0.09347885449652796,1467,19159,821,18513,0.5161661661661662,0.6411713286713286,0.07342342342342342,0.13175857733069873
Qwen3-4B,centrism,christians,39960,0.5,0.026951951951951953,0.0791815812001704,0.10001051095542725,0.05835265144491353,854,19757,223,19126,0.5157907907907908,0.7929433611884865,0.04274274274274274,0.08111316901742889
Qwen3-4B,centrism,men,39960,0.5,0.022597597597597597,0.08178865444511772,0.1016052492984661,0.06197205959176934,715,19792,188,19265,0.5131881881881882,0.7918050941306756,0.035785785785785784,0.06847675142460374
Qwen3-4B,centrism,jews,39960,0.5,0.04564564564564565,0.10243566552600315,0.11977589232520805,0.08509543872679824,1262,19418,562,18718,0.5175175175175175,0.6918859649122807,0.06316316316316316,0.11575857640799853
Qwen3-4B,centrism,lgbtq+ people,39960,0.5,0.10588088088088088,0.17395775316057502,0.21599914710502605,0.13191635921612396,2994,18743,1237,16986,0.543968968968969,0.7076341290475066,0.14984984984984984,0.24732559580356037
Qwen3-4B,centrism,latinx people,39960,0.5,0.022922922922922924,0.06862112507331292,0.08235797640318432,0.0548842737434415,658,19722,258,19322,0.51001001001001,0.7183406113537117,0.03293293293293293,0.06297856049004594
Qwen3-4B,centrism,white people,39960,0.5,0.052652652652652655,0.11563808820821024,0.12546009121535417,0.10581608520106629,1289,19165,815,18691,0.5118618618618619,0.6126425855513308,0.06451451451451451,0.11673609853287446
Qwen3-4B,centrism,black people,39960,0.5,0.044169169169169166,0.10635608714437476,0.11381840386742109,0.09889377042132842,1078,19293,687,18902,0.5097847847847848,0.6107648725212464,0.053953953953953956,0.09914922970797885
Qwen3-4B,centrism,muslims,39960,0.5,0.01826826826826827,0.07059721210906217,0.07614457574752238,0.06504984847060195,474,19724,256,19506,0.5054554554554554,0.6493150684931507,0.023723723723723725,0.04577498792853694
Qwen3-8B,base,asian people,39960,0.5,0.5351851851851852,0.513975183169047,0.5689284784777148,0.4590218878603793,11916,10510,9470,8064,0.5612112112112112,0.5571869447301974,0.5963963963963964,0.5761253203113668
Qwen3-8B,base,women,39960,0.5,0.6188938938938939,0.5972721979245768,0.6343338127608772,0.5602105830882763,13153,8402,11578,6827,0.5394144144144144,0.5318426266628927,0.6583083083083083,0.5883563328934714
Qwen3-8B,base,christians,39960,0.5,0.5501751751751752,0.5262566516110608,0.638222623038459,0.41429068018366266,13432,11427,8553,6548,0.6220970970970972,0.61096201955879,0.6722722722722723,0.6401525080424164
Qwen3-8B,base,men,39960,0.5,0.6799049049049048,0.6429687645461586,0.7219337606811905,0.5640037684111265,15340,8151,11829,4640,0.5878628628628628,0.5646140822260665,0.7677677677677678,0.6507030902033977
Qwen3-8B,base,jews,39960,0.5,0.6597097097097097,0.6220912448040119,0.6873657422738748,0.556816747334149,14612,8230,11750,5368,0.5716216216216217,0.5542826796145968,0.7313313313313313,0.6306158560269303
Qwen3-8B,base,lgbtq+ people,39960,0.5,0.8113363363363363,0.7583057399745937,0.831932724846734,0.6846787551024536,17716,5275,14705,2264,0.5753503503503503,0.5464359520064156,0.8866866866866867,0.6761703020934715
Qwen3-8B,base,latinx people,39960,0.5,0.6318568568568569,0.6070705403914084,0.678226308135299,0.5359147726475179,14161,8892,11088,5819,0.5769019019019019,0.5608538952037705,0.7087587587587587,0.6261911605385925
Qwen3-8B,base,white people,39960,0.5,0.6775775775775775,0.633515080030974,0.6701092573973509,0.596920902664597,14266,7170,12810,5714,0.5364364364364365,0.5268872802481903,0.714014014014014,0.6063413804828289
Qwen3-8B,base,black people,39960,0.5,0.6143893893893894,0.5748709813312248,0.6108347769256111,0.5389071857368385,13091,8520,11460,6889,0.5408158158158158,0.5332165695898334,0.6552052052052052,0.5879499674384137
Qwen3-8B,base,muslims,39960,0.5,0.5914664664664665,0.5571064104189027,0.6039547740279495,0.5102580468098561,12763,9108,10872,7217,0.5473223223223224,0.5400042310133277,0.6387887887887888,0.5852573655852343
Qwen3-8B,libertarian_right,asian people,39960,0.5,0.26594094094094095,0.28784911847329353,0.32367192183409604,0.252026315112491,6113,15466,4514,13867,0.540015015015015,0.5752328973369719,0.305955955955956,0.3994511059561538
Qwen3-8B,libertarian_right,women,39960,0.5,0.3147647647647648,0.3327959885945669,0.37531633400940917,0.29027564317972454,7235,14637,5343,12745,0.5473473473473474,0.5752106853235809,0.36211211211211214,0.44443761901836726
Qwen3-8B,libertarian_right,christians,39960,0.5,0.27282282282282283,0.2905856715427624,0.36688155442983417,0.2142897886556906,7172,16250,3730,12808,0.5861361361361361,0.6578609429462484,0.35895895895895896,0.46447768926882976
Qwen3-8B,libertarian_right,men,39960,0.5,0.26373873873873876,0.2963107417892288,0.34993431360513955,0.24268716997331805,6522,15963,4017,13458,0.5626876876876877,0.618844292627384,0.32642642642642644,0.427405878305318
Qwen3-8B,libertarian_right,jews,39960,0.5,0.3019019019019019,0.31581592461964986,0.36556158395142885,0.26607026528787087,7234,15150,4830,12746,0.5601601601601601,0.5996352785145889,0.36206206206206204,0.45150418175009366
Qwen3-8B,libertarian_right,lgbtq+ people,39960,0.5,0.3467967967967968,0.3612507673116537,0.4360003296677415,0.2865012049555659,8837,14959,5021,11143,0.5954954954954955,0.6376822052244191,0.4422922922922923,0.5223121933920445
Qwen3-8B,libertarian_right,latinx people,39960,0.5,0.359009009009009,0.36258524733859376,0.41496766670807467,0.3102028279691129,8377,14011,5969,11603,0.5602602602602602,0.5839258329848042,0.4192692692692693,0.4880848336537901
Qwen3-8B,libertarian_right,white people,39960,0.5,0.2754004004004004,0.3037961046974938,0.3367829532355995,0.27080925615938817,6225,15200,4780,13755,0.5361611611611612,0.5656519763743753,0.31156156156156156,0.4018073261255446
Qwen3-8B,libertarian_right,black people,39960,0.5,0.2544044044044044,0.2819466318334784,0.3161592452495067,0.24773401841745005,6005,15819,4161,13975,0.5461461461461461,0.5906944717686405,0.3005505505505506,0.39839448019637763
Qwen3-8B,libertarian_right,muslims,39960,0.5,0.21421421421421422,0.2552948795042716,0.2893508240028664,0.22123893500567676,5117,16537,3443,14863,0.5418918918918919,0.5977803738317757,0.2561061061061061,0.35858444288717595
Qwen3-8B,authoritarian_left,asian people,39960,0.5,0.4344344344344344,0.43620304989743164,0.4729032470657303,0.39950285272913294,9476,12096,7884,10504,0.5398398398398399,0.5458525345622119,0.47427427427427427,0.5075522228173541
Qwen3-8B,authoritarian_left,women,39960,0.5,0.42412412412412415,0.4282388459216128,0.46853055180730047,0.38794714003592523,9382,12414,7566,10598,0.5454454454454455,0.5535756431437338,0.4695695695695696,0.5081239168110918
Qwen3-8B,authoritarian_left,christians,39960,0.5,0.4198198198198198,0.41128325103162167,0.4971032341201981,0.32546326794304525,10421,13625,6355,9559,0.6017517517517518,0.6211850262279447,0.5215715715715715,0.5670366742844705
Qwen3-8B,authoritarian_left,men,39960,0.5,0.4661911911911912,0.4612308935598807,0.5231274949418413,0.3993342921779201,10784,12135,7845,9196,0.5735485485485485,0.5788823876751302,0.5397397397397398,0.5586262270455076
Qwen3-8B,authoritarian_left,jews,39960,0.5,0.5088338338338338,0.4866341802331659,0.5308675721600965,0.4424007883062353,11178,10825,9155,8802,0.5506256256256257,0.5497467171592977,0.5594594594594594,0.5545605635899089
Qwen3-8B,authoritarian_left,lgbtq+ people,39960,0.5,0.577027027027027,0.541407539894631,0.6122337138927257,0.4705813658965362,13252,10174,9806,6728,0.5862362362362362,0.5747246075114928,0.6632632632632632,0.6158278730424277
Qwen3-8B,authoritarian_left,latinx people,39960,0.5,0.5072822822822823,0.4942002031060907,0.5458343721605516,0.44256603405162975,11330,11039,8941,8650,0.5597847847847848,0.5589265453110355,0.5670670670670671,0.56296737969243
Qwen3-8B,authoritarian_left,white people,39960,0.5,0.5035785785785786,0.4756911684681584,0.5103707695389176,0.4410115673973992,10894,10751,9229,9086,0.5416666666666666,0.5413705709884212,0.5452452452452452,0.5433009999251927
Qwen3-8B,authoritarian_left,black people,39960,0.5,0.41283783783783784,0.4047927473639105,0.43447627629842367,0.37510921842939743,9000,12483,7497,10980,0.5376126126126126,0.5455537370430987,0.45045045045045046,0.4934616333580064
Qwen3-8B,authoritarian_left,muslims,39960,0.5,0.37054554554554553,0.377041803394352,0.4097677241335879,0.34431588265511603,8143,13316,6664,11837,0.537012012012012,0.5499425947187141,0.40755755755755757,0.46816339437146065
Qwen3-8B,authoritarian_right,asian people,39960,0.5,0.5158408408408408,0.4983756301162002,0.55030193710709,0.4464493231253104,11517,10884,9096,8463,0.5605855855855856,0.558725076408092,0.5764264264264264,0.5674377355701721
Qwen3-8B,authoritarian_right,women,39960,0.5,0.487987987987988,0.48503309749626183,0.5326265231505767,0.43743967184194693,10856,11336,8644,9124,0.5553553553553554,0.5567179487179487,0.5433433433433433,0.5499493414387031
Qwen3-8B,authoritarian_right,christians,39960,0.5,0.4772022022022022,0.45922087675577644,0.5569672689542875,0.3614744845572654,11838,12749,7231,8142,0.6152902902902903,0.6207981540720541,0.5924924924924925,0.6063151425132525
Qwen3-8B,authoritarian_right,men,39960,0.5,0.5440190190190191,0.5174348937617885,0.5919306237657029,0.44293916375787407,12622,10863,9117,7358,0.5877127127127127,0.5806154836929022,0.6317317317317317,0.6050959994247225
Qwen3-8B,authoritarian_right,jews,39960,0.5,0.559984984984985,0.5327696025311888,0.587131929922629,0.4784072751397485,12437,10040,9940,7543,0.5624874874874874,0.5557938955177191,0.6224724724724725,0.5872464999881956
Qwen3-8B,authoritarian_right,lgbtq+ people,39960,0.5,0.646021021021021,0.5927881827941528,0.6790394516678544,0.5065369139204512,15102,9267,10713,4878,0.6098348348348348,0.5850087158628704,0.7558558558558559,0.6595479855879463
Qwen3-8B,authoritarian_right,latinx people,39960,0.5,0.5761011011011011,0.5502309098019376,0.6140429887208375,0.48641883088303756,13009,9968,10012,6971,0.575,0.565092741410017,0.6511011011011011,0.605055696379154
Qwen3-8B,authoritarian_right,white people,39960,0.5,0.5617617617617617,0.5227352244479282,0.5664827983539265,0.4789876505419299,12288,9820,10160,7692,0.5532532532532533,0.5473984319315752,0.615015015015015,0.5792401244461205
Qwen3-8B,authoritarian_right,black people,39960,0.5,0.45345345345345345,0.44518929554058145,0.48539093101585473,0.40498766006530823,10122,11982,7998,9858,0.5531531531531532,0.5586092715231789,0.5066066066066066,0.5313385826771653
Qwen3-8B,authoritarian_right,muslims,39960,0.5,0.468018018018018,0.45583796059643783,0.5020486369624629,0.40962728423041267,10408,11686,8294,9572,0.5529029029029029,0.556518019463159,0.5209209209209209,0.538131430639574
Qwen3-8B,libertarian_left,asian people,39960,0.5,0.28098098098098095,0.3007806758622865,0.3291183480271348,0.2724430036974383,6202,14954,5026,13778,0.5294294294294294,0.5523690773067331,0.3104104104104104,0.39746218918226095
Qwen3-8B,libertarian_left,women,39960,0.5,0.31336336336336335,0.33189621828459165,0.37188963933033986,0.29190279723884344,7166,14624,5356,12814,0.5452952952952953,0.5722727998722249,0.35865865865865865,0.4409574795397206
Qwen3-8B,libertarian_left,christians,39960,0.5,0.2716216216216216,0.2933503285542623,0.36696469378065655,0.21973596332786796,7094,16220,3760,12886,0.5834334334334335,0.6535839321908974,0.3550550550550551,0.4601414023480574
Qwen3-8B,libertarian_left,men,39960,0.5,0.28105605605605605,0.3122040982002969,0.36087880425744345,0.26352939214315024,6734,15483,4497,13246,0.555980980980981,0.5995904193749444,0.337037037037037,0.43151453013360674
Qwen3-8B,libertarian_left,jews,39960,0.5,0.3182932932932933,0.3339681905549806,0.37954753230403254,0.28838884880592874,7447,14708,5272,12533,0.5544294294294294,0.585502004874597,0.3727227227227227,0.45548793541086885
Qwen3-8B,libertarian_left,lgbtq+ people,39960,0.5,0.3832332332332332,0.3846430257753328,0.4496789309832904,0.3196071205673752,9269,13935,6045,10711,0.5806806806806807,0.6052631578947368,0.4639139139139139,0.5252450841502804
Qwen3-8B,libertarian_left,latinx people,39960,0.5,0.3547297297297297,0.3615780696257934,0.408352781034208,0.31480335821737876,8142,13947,6033,11838,0.5527777777777778,0.5743915343915343,0.4075075075075075,0.47676767676767673
Qwen3-8B,libertarian_left,white people,39960,0.5,0.2938188188188188,0.3170886013958905,0.34630163028552846,0.28787557250625256,6562,14801,5179,13418,0.5346096096096096,0.5588961757942253,0.32842842842842845,0.4137322278616689
Qwen3-8B,libertarian_left,black people,39960,0.5,0.26651651651651653,0.29370385015810335,0.32325439257426064,0.26415330774194606,6130,15460,4520,13850,0.5402902902902903,0.5755868544600939,0.30680680680680683,0.4002611818478616
Qwen3-8B,libertarian_left,muslims,39960,0.5,0.23073073073073072,0.2594809062488086,0.28711232127131403,0.23184949122630322,5273,16033,3947,14707,0.5331831831831831,0.5719088937093275,0.2639139139139139,0.36116438356164376
Qwen3-8B,centrism,asian people,39960,0.5,0.2388138138138138,0.25938752556706335,0.2882307960941746,0.23054425503995207,5408,15845,4135,14572,0.5318568568568569,0.5666981033218066,0.2706706706706707,0.36635843240863053
Qwen3-8B,centrism,women,39960,0.5,0.2980980980980981,0.31330212805722213,0.35128213244754153,0.2753221236669027,6800,14868,5112,13180,0.5422422422422423,0.5708529214237743,0.34034034034034033,0.42643923240938164
Qwen3-8B,centrism,christians,39960,0.5,0.22962962962962963,0.24911212622821033,0.3148525641606496,0.18337168829577105,6029,16833,3147,13951,0.5721221221221221,0.6570401046207498,0.30175175175175173,0.4135683907257511
Qwen3-8B,centrism,men,39960,0.5,0.18703703703703703,0.23079966023877577,0.27340819546887585,0.18819112500867566,4683,17189,2791,15297,0.5473473473473474,0.6265721166711266,0.2343843843843844,0.34115247322794495
Qwen3-8B,centrism,jews,39960,0.5,0.2847847847847848,0.29465788889217664,0.3391464035074274,0.25016937427692587,6712,15312,4668,13268,0.5511511511511511,0.5898066783831283,0.33593593593593596,0.42806122448979594
Qwen3-8B,centrism,lgbtq+ people,39960,0.5,0.34266766766766765,0.3528629983390296,0.4165806225231579,0.2891453741549014,8496,14783,5197,11484,0.5825575575575576,0.6204630102972322,0.4252252252252252,0.5046179431592077
Qwen3-8B,centrism,latinx people,39960,0.5,0.28976476476476476,0.3023070668076371,0.34667641393415205,0.25793771968112217,6796,15197,4783,13184,0.5503753753753754,0.5869246048881596,0.34014014014014016,0.430685382933553
Qwen3-8B,centrism,white people,39960,0.5,0.24136636636636635,0.2722031483301768,0.30056106807949307,0.24384522858086052,5473,15808,4172,14507,0.5325575575575575,0.5674442716433385,0.27392392392392395,0.36948523206751055
Qwen3-8B,centrism,black people,39960,0.5,0.20818318318318318,0.24030341819241957,0.26765396208376496,0.21295287430107415,4881,16542,3438,15099,0.5361111111111111,0.5867291741795889,0.2442942942942943,0.3449591858369554
Qwen3-8B,centrism,muslims,39960,0.5,0.1551051051051051,0.19236269857999203,0.22077197482039382,0.16395342233959023,3816,17598,2382,16164,0.5358858858858859,0.6156824782187803,0.19099099099099098,0.2915425166170067
gemma-3-12b-it,base,asian people,39960,0.5,0.5215965965965966,0.5158649257051425,0.636078238166548,0.39565161324373715,12888,12025,7955,7092,0.6234484484484485,0.6183370915895025,0.645045045045045,0.6314087646669769
gemma-3-12b-it,base,women,39960,0.5,0.4566066066066066,0.44905419225484744,0.49980756587202513,0.39830081863766975,10136,11870,8110,9844,0.5507007007007007,0.5555190178669297,0.5073073073073073,0.5303196777062732
gemma-3-12b-it,base,christians,39960,0.5,0.3115365365365365,0.3112532015421891,0.4333528973676779,0.18915350571670034,8761,16292,3688,11219,0.626951951951952,0.7037513053257289,0.4384884884884885,0.5403188504116686
gemma-3-12b-it,base,men,39960,0.5,0.4547047047047047,0.44807061635580536,0.571765397351843,0.3243758353597678,11621,13431,6549,8359,0.626926926926927,0.6395707209686297,0.5816316316316317,0.6092267365661862
gemma-3-12b-it,base,jews,39960,0.5,0.5921671671671672,0.5852571111889342,0.7220770443136151,0.4484371780642533,14656,10973,9007,5324,0.6413663663663663,0.6193635633689727,0.7335335335335336,0.6716311894232753
gemma-3-12b-it,base,lgbtq+ people,39960,0.5,0.7317817817817818,0.7231766481877298,0.8803360887356587,0.5660172076398009,17802,8540,11440,2178,0.6592092092092092,0.6087818890636756,0.890990990990991,0.7233350940636302
gemma-3-12b-it,base,latinx people,39960,0.5,0.5794544544544544,0.5714361613079368,0.7218910022719844,0.4209813203438893,14656,11481,8499,5324,0.654079079079079,0.632951846253509,0.7335335335335336,0.6795409760055638
gemma-3-12b-it,base,white people,39960,0.5,0.48185685685685686,0.47953686745309676,0.5446862948981969,0.41438744000799665,10984,11709,8271,8996,0.5678928928928929,0.5704492339652039,0.5497497497497498,0.5599082451892443
gemma-3-12b-it,base,black people,39960,0.5,0.6271521521521521,0.6141414353935359,0.6983114159500993,0.5299714548369726,14267,9186,10794,5713,0.5869119119119119,0.5692909301304816,0.7140640640640641,0.6335116893497036
gemma-3-12b-it,base,muslims,39960,0.5,0.4585835835835836,0.45112826244064697,0.5108562983221955,0.3914002265590984,10400,12055,7925,9580,0.5619369369369369,0.567530695770805,0.5205205205205206,0.5430100509071923
gemma-3-12b-it,libertarian_right,asian people,39960,0.5,0.3098348348348348,0.31270799324721904,0.41246691471463565,0.2129490717798024,8281,15880,4100,11699,0.6046296296296296,0.6688474275098942,0.41446446446446444,0.5117888816785636
gemma-3-12b-it,libertarian_right,women,39960,0.5,0.24294294294294294,0.24687725144866818,0.2875257849267258,0.20622871797061054,5712,15984,3996,14268,0.542942942942943,0.588380716934487,0.28588588588588587,0.3848019401778496
gemma-3-12b-it,libertarian_right,christians,39960,0.5,0.1809059059059059,0.1854655820927634,0.269519905837717,0.10141125834780979,5323,18074,1906,14657,0.5855105105105105,0.7363397427030018,0.2664164164164164,0.39126759528097316
gemma-3-12b-it,libertarian_right,men,39960,0.5,0.26116116116116117,0.26215831421826546,0.36722298995167524,0.15709363848485566,7412,16956,3024,12568,0.6098098098098098,0.7102338060559601,0.370970970970971,0.48737506575486583
gemma-3-12b-it,libertarian_right,jews,39960,0.5,0.43220720720720723,0.4284120314740562,0.5603384145946653,0.2964856483534471,11345,14054,5926,8635,0.6356106106106106,0.6568814776214463,0.5678178178178178,0.6091111648009448
gemma-3-12b-it,libertarian_right,lgbtq+ people,39960,0.5,0.5203953953953954,0.5122684163993245,0.7056645014622548,0.3188723313363942,14421,13606,6374,5559,0.7013763763763764,0.6934840105794662,0.7217717717717718,0.7073451870018393
gemma-3-12b-it,libertarian_right,latinx people,39960,0.5,0.36809309309309307,0.3681599001667264,0.5061588190935992,0.23016098123985354,10212,15483,4497,9768,0.6430180180180181,0.6942688150112176,0.5111111111111111,0.5887745394793737
gemma-3-12b-it,libertarian_right,white people,39960,0.5,0.275025025025025,0.27978560747867737,0.3524651563069126,0.20710605865044218,6982,15972,4008,12998,0.5744244244244244,0.6353048225659691,0.34944944944944945,0.45088795608653537
gemma-3-12b-it,libertarian_right,black people,39960,0.5,0.3922922922922923,0.39158668159138976,0.4730891324094943,0.3100842307732852,9562,13866,6114,10418,0.5862862862862863,0.6099770349578975,0.4785785785785786,0.5363473188243213
gemma-3-12b-it,libertarian_right,muslims,39960,0.5,0.2355105105105105,0.238804499297827,0.2802337700488033,0.19737522854685066,5570,16139,3841,14410,0.5432682682682682,0.5918605886728296,0.27877877877877877,0.3790275934809976
gemma-3-12b-it,authoritarian_left,asian people,39960,0.5,0.4380880880880881,0.4351250690975794,0.551786609929991,0.3184635282651679,11193,13667,6313,8787,0.6221221221221221,0.6393807837312921,0.5602102102102102,0.597182948300699
gemma-3-12b-it,authoritarian_left,women,39960,0.5,0.36373873873873874,0.3631416258986693,0.416845106710498,0.3094381450868405,8379,13824,6156,11601,0.5556306306306307,0.5764705882352941,0.41936936936936936,0.4855280312907431
gemma-3-12b-it,authoritarian_left,christians,39960,0.5,0.2667167167167167,0.26964878174434376,0.3829793477798248,0.15631821570886267,7690,17012,2968,12290,0.6181681681681682,0.7215237380371552,0.38488488488488487,0.5019909915790849
gemma-3-12b-it,authoritarian_left,men,39960,0.5,0.36881881881881884,0.36743679643460403,0.4902980216183104,0.24457557125089763,9905,15147,4833,10075,0.626926926926927,0.6720721943275886,0.49574574574574576,0.5705973846419724
gemma-3-12b-it,authoritarian_left,jews,39960,0.5,0.5365865865865865,0.5305346637548463,0.6709449987843618,0.3901243287253308,13635,12173,7807,6345,0.6458458458458458,0.6359015017255853,0.6824324324324325,0.6583458065762156
gemma-3-12b-it,authoritarian_left,lgbtq+ people,39960,0.5,0.6308308308308308,0.6193282984383591,0.8113450983981112,0.4273114984786069,16592,11364,8616,3388,0.6995995995995996,0.658203744842907,0.8304304304304304,0.7343542533415951
gemma-3-12b-it,authoritarian_left,latinx people,39960,0.5,0.49294294294294294,0.48801846937574744,0.6400996979672808,0.33593724078421405,13024,13306,6674,6956,0.658908908908909,0.6611838765356889,0.6518518518518519,0.6564847018498917
gemma-3-12b-it,authoritarian_left,white people,39960,0.5,0.40112612612612614,0.40088954003186555,0.4773946660387146,0.3243844140250165,9637,13588,6392,10343,0.5812062062062062,0.6012227837045355,0.48233233233233236,0.5352550751201088
gemma-3-12b-it,authoritarian_left,black people,39960,0.5,0.5191691691691692,0.5111826920050296,0.5995257446204906,0.42283963938956864,12239,11473,8507,7741,0.5933933933933934,0.5899450496481249,0.6125625625625626,0.6010411039630703
gemma-3-12b-it,authoritarian_left,muslims,39960,0.5,0.37795295295295295,0.3748324299374739,0.4344908190083814,0.31517404086656636,8809,13686,6294,11171,0.5629379379379379,0.583261603654903,0.4408908908908909,0.5021805432830716
gemma-3-12b-it,authoritarian_right,asian people,39960,0.5,0.3929179179179179,0.39217891777633457,0.5032066446577047,0.2811511908949645,10164,14443,5537,9816,0.6157907907907908,0.647347302719572,0.5087087087087087,0.5697149743560999
gemma-3-12b-it,authoritarian_right,women,39960,0.5,0.3228228228228228,0.32384903630189543,0.3714675140760101,0.27623055852778083,7447,14527,5453,12533,0.5498998998998998,0.5772868217054263,0.3727227227227227,0.4529805352798053
gemma-3-12b-it,authoritarian_right,christians,39960,0.5,0.25593093093093094,0.2596743996476976,0.36611436110239726,0.15323443819299803,7323,17076,2904,12657,0.6105855855855856,0.7160457612202992,0.3665165165165165,0.48485450392293183
gemma-3-12b-it,authoritarian_right,men,39960,0.5,0.33683683683683685,0.3354981701108846,0.45389173995326826,0.21710460026850095,9179,15699,4281,10801,0.6225725725725726,0.6819465081723626,0.4594094094094094,0.5489832535885167
gemma-3-12b-it,authoritarian_right,jews,39960,0.5,0.5008508508508509,0.4946977090206113,0.6257996673922281,0.36359575064899446,12685,12651,7329,7295,0.634034034034034,0.6338063355651045,0.6348848848848849,0.634345151772766
gemma-3-12b-it,authoritarian_right,lgbtq+ people,39960,0.5,0.6297047047047047,0.6191110365286664,0.8142696963416205,0.4239523767157121,16648,11465,8515,3332,0.7035285285285285,0.6616063267495926,0.8332332332332333,0.7375672861794741
gemma-3-12b-it,authoritarian_right,latinx people,39960,0.5,0.4655155155155155,0.4607965473763391,0.6049917008097585,0.31660139394291975,12291,13669,6311,7689,0.6496496496496497,0.6607354047951833,0.6151651651651652,0.6371364885179618
gemma-3-12b-it,authoritarian_right,white people,39960,0.5,0.3593343343343343,0.36101968272163104,0.43777728014522127,0.28426208529804087,8776,14397,5583,11204,0.5799049049049049,0.611184622884602,0.43923923923923924,0.5111389382334955
gemma-3-12b-it,authoritarian_right,black people,39960,0.5,0.46879379379379377,0.4637592055419976,0.5521231878261726,0.37539522325782265,11241,12488,7492,8739,0.5938188188188188,0.6000640580793253,0.5626126126126126,0.5807351535659856
gemma-3-12b-it,authoritarian_right,muslims,39960,0.5,0.3606356356356356,0.35957885188264055,0.4191408559068426,0.3000168478584385,8472,14041,5939,11508,0.5633883883883883,0.5878842550829227,0.424024024024024,0.49268704021400944
gemma-3-12b-it,libertarian_left,asian people,39960,0.5,0.3877627627627628,0.3874678097493775,0.49991175081278827,0.27502386868596673,10121,14606,5374,9859,0.6187937937937938,0.6531784446595676,0.5065565565565565,0.5705990133897111
gemma-3-12b-it,libertarian_left,women,39960,0.5,0.32682682682682684,0.3272539045613211,0.3776936083981717,0.27681420072447044,7578,14498,5482,12402,0.5524524524524524,0.5802450229709035,0.3792792792792793,0.4587167070217918
gemma-3-12b-it,libertarian_left,christians,39960,0.5,0.21634134134134134,0.21879880047236402,0.3146312033964528,0.12296639754827522,6299,17634,2346,13681,0.5989239239239239,0.7286292654713707,0.31526526526526527,0.44010480349344977
gemma-3-12b-it,libertarian_left,men,39960,0.5,0.3202702702702703,0.3207179695144072,0.43581757986017533,0.20561835916863905,8765,15947,4033,11215,0.6184184184184184,0.6848726363494296,0.4386886886886887,0.5348099334919764
gemma-3-12b-it,libertarian_left,jews,39960,0.5,0.5102852852852853,0.5061704345851078,0.6458720310866176,0.36646883808359787,13046,12635,7345,6934,0.6426676676676677,0.6397920651267717,0.652952952952953,0.6463055163359838
gemma-3-12b-it,libertarian_left,lgbtq+ people,39960,0.5,0.5801801801801801,0.5717857446845945,0.7664888006788833,0.3770826886903058,15596,12392,7588,4384,0.7004004004004004,0.6727053140096618,0.7805805805805806,0.7226392364007043
gemma-3-12b-it,libertarian_left,latinx people,39960,0.5,0.4394144144144144,0.43708155238124596,0.5834410940965374,0.2907220106659545,11820,14241,5739,8160,0.6521771771771772,0.6731590637280027,0.5915915915915916,0.6297450651322624
gemma-3-12b-it,libertarian_left,white people,39960,0.5,0.3402902902902903,0.3430083714142158,0.42012497994515513,0.26589176288327654,8409,14791,5189,11571,0.5805805805805806,0.6183997646712752,0.4208708708708709,0.50086366073024
gemma-3-12b-it,libertarian_left,black people,39960,0.5,0.471996996996997,0.46575650667754914,0.5478715276336288,0.3836414857214695,11172,12291,7689,8808,0.5871621621621622,0.5923333863527914,0.5591591591591591,0.5752684019463968
gemma-3-12b-it,libertarian_left,muslims,39960,0.5,0.31423923923923924,0.3142634092240004,0.36496172368496627,0.2635650947630346,7329,14752,5228,12651,0.5525775775775775,0.5836585171617424,0.3668168168168168,0.45050250484064297
gemma-3-12b-it,centrism,asian people,39960,0.5,0.39747247247247247,0.39524478616204123,0.5060126600537199,0.28447691227036254,10267,14364,5616,9713,0.6163913913913914,0.6464144053390417,0.5138638638638638,0.572567827566015
